Feature_ID,Result,top_ref,identity,Domain,Phylum,Class,Order,Family,Genus
aa93ce3defb31cbb5ae2d03ea62a82f2,good,LjRoot122,99.5,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
959983623dca6747cc7d772397728707,good,LjRoot3,99.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
0edb5e3becf55e78cd22d91b2d0bbfdc,good,LjRoot71,99.2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
cc0b6b94349a9efc5f9aef3cc51bea3c,good,LjRoot12=LjRoot42=LjRoot44=LjRoot186=LjRoot249,99.2,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
d65ac7c1b740c694e62cbdeb42062d6a,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,0
df8f605e6ac29ca0848211afdc024389,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium
3af8e7d1fc952a29f9da72e6e8d87557,good,LjRoot11,99.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
2e9ac04aa3ed9b17650a602a63492b7f,good,LjRoot258,99.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
c7968302d721a822423758d6be1c046f,other,NA,NA,Bacteria,Chloroflexi,Dehalococcoidia,S085,uncultured bacterium,uncultured bacterium
41bb4bb92eac188ec88bc91373d13b8b,good,LjRoot12=LjRoot42=LjRoot44=LjRoot186=LjRoot249,99.2,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
e6b335d42f72fd5a5e869511ee23f0b3,noisy,LjRoot19=LjRoot45,99,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
7565e891b64030ad85cbba9711d4dd1e,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
59f1a61d860e83ac7fecb78cf360ae93,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
7d0daa425e3e45b17ef01fe3da616164,noisy,LjRoot104=LjRoot239,98.9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
3b34aa17d3cf1be28be06b78631e8d5f,noisy,LjRoot282,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
f251b6ea001d8831f29f1f835033fc7b,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella
d6bdf5b3d2d326a4a843b02f04a7f15b,noisy,LjRoot282,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
ab7bcbb6b568c7d21a86750977fac8e4,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Syzygium luehmannii
8d57bd677bdaae4149ea03147f8e8f9a,noisy,LjRoot162=LjRoot252,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ca238ac75951426e89841bb359ca387e,noisy,LjRoot296,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ralstonia
467bf7b4320e1abd8177c6f0f5557039,noisy,LjRoot54=LjRoot59=LjRoot111=LjRoot147=LjRoot151=LjRoot154=LjRoot159=LjRoot182=LjRoot195=LjRoot250,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
81bd4416043d323a64156aba9ea92763,noisy,LjRoot284,98.9,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
c5c2f468ed0c84f898045623856679cf,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
fd144860ade1fe9af5dc56ef271f8742,noisy,LjRoot17,98.9,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
27bae41a149c2933e0a1c32f4bcc8582,noisy,LjRoot222,98.9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
9bb3f35284f110037165d089395ef081,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
655ad6f1a7bbdae1463beb044841a152,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
8795257ad8ffc91bd23d146ec8d2eac3,noisy,LjRoot284,98.9,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
4cd3f941af33497d4ba3c3b288999307,noisy,LjRoot1,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
6a155edd46a185b64b26160db3029fdf,noisy,LjRoot71,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
98ad6d2a59ebf182eab668ed56381b90,noisy,LjRoot1,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Achromobacter
3bc08ce4239805f70b46d94b2dc22096,noisy,LjRoot152,98.9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
be49353973ce67e4fad1d2b7d9aff5c4,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,0
410cc237fd132df9d55f3006fa788651,noisy,LjRoot152,98.7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
8e56db2fbdb58f02eb3980ed2a80a2c6,noisy,LjRoot223,98.7,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
95440b7b049e7625d34e8acbee0a7c8c,noisy,LjRoot54=LjRoot59=LjRoot111=LjRoot147=LjRoot151=LjRoot154=LjRoot159=LjRoot182=LjRoot195=LjRoot250,98.7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
3e2fffdd9a0e4965e43b80b1fda5e295,noisy,LjRoot299,98.7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
19a152ab44dbb115cbcd451cfcb4759f,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
038c3576b4b047aa19ee4797d411f9f9,noisy,LjRoot245,98.7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
587d89449c0ad78474eb1b5fbe3e1d1a,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Phyllostachys praecox
27ec21d6778ef96cbc82f654852380b7,noisy,LjRoot162=LjRoot252,98.7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
eb3ff15be392f7a9618327e2856d4f79,noisy,LjRoot291=LjRoot300,98.7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
a0b4bb08924a3a7cec36e80760dd76bc,noisy,LjRoot21=LjRoot60=LjRoot63=LjRoot68=LjRoot73=LjRoot77=LjRoot125=LjRoot143=LjRoot156=LjRoot157=LjRoot165=LjRoot173=LjRoot193=LjRoot197,98.7,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,0
cfe2798797c90885e95c15b702c908de,noisy,LjRoot245,98.7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
08fc0181f6dcfbc17f0ea2d46761b541,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,uncultured actinobacterium
4daab661cf839c0c7952807dcc577f21,noisy,LjRoot17,98.7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
ec78a18fd63a9553dd3f5845b3843810,noisy,LjRoot222,98.7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
9e31a7fa3665e438407af10d9cb1bc63,noisy,LjRoot122,98.7,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
e8f35966ad76eb412397a75bb0545b68,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,0
31dbe9d21eb5da56f2d14c1dbcc7643b,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
41147bcc015dc30a02fe5bd42f7a4020,noisy,LjRoot71,98.7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
8e266d1c2502a685ae0b74a34f0d3d4a,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
946bcffe8a47726016fc955f0588579a,noisy,LjRoot284,98.7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
4e8d553d8d326e3e4286ed55ade8a1d2,noisy,LjRoot259,98.7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
565573c992a033884f18df23253529c3,noisy,LjRoot282,98.4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
3aac2bea904e345db79ae739f98d1951,noisy,LjRoot117,98.4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga
f2242278954a4edcdf637c335b341504,noisy,LjRoot269=LjRoot276=LjRoot280,98.4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium
a5d84ecb167e859ddba81bb0c6d31642,noisy,LjRoot284,98.4,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
dacbefc032b03c642e865e8e79851aa8,noisy,LjRoot269=LjRoot276=LjRoot280,98.4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
42322a101bdd7354f6c71a0f00b0b9d2,noisy,LjRoot15,98.4,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
c5ba20658b18acc3ffb3925d41aa6530,noisy,LjNodule209=LjNodule210=LjNodule211=LjNodule212=LjNodule213=LjNodule214=LjNodule215=LjNodule217=LjNodule218,98.4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
bd90faaa34a776a589d0517a4c28901a,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
167e9147d0b516377f764a8eb00aa375,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
5c68449b47d97a74c016d0767ca72585,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea
82a5e145c8a0f6db928b099bef1c1fe1,other,NA,NA,Bacteria,Actinobacteria,MB-A2-108,0,0,0
a030fb5caeccf915d72edbd26b0296ef,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia
c2c92bf2b0a658ce2854ce58c3c58693,noisy,LjRoot13,98.4,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter
dd3786d8ccf677c2b1bdcd67910a9cf8,noisy,LjRoot25=LjRoot32=LjRoot33=LjRoot35=LjRoot36,98.4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
5c9ab06fedb8be3ebb59ef85c4130030,noisy,LjRoot221,98.4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
4f82502a72fcf6a04d0ab048c3aeb742,noisy,LjRoot13,98.4,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,0
79dff2ce5b1d3dd16587dd9fcd68cdc6,noisy_chimera,LjRoot243,98.4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,0
d132385aacaad6ef9e348817a668cac9,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium
91c1b7e8a9961073c4033c217d9f90a8,noisy,LjRoot15,98.4,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
501defbf662ab50bf4c3f83f5521d439,noisy,LjRoot244,98.4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum
55a1b4c9199e54ff65d07496ada4023b,noisy,LjRoot223,98.4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
49c021fba5f6e3f58984830b1ba2dd6a,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera
2ab077f1e51b9f4a0c4495898eec4f02,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Phyllostachys praecox
25fc128dc112a6f3c7e6fd7ab6c62353,noisy,LjRoot104=LjRoot239,98.4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
88dec2b2abdaecafd6a041949499e60b,noisy,LjRoot98=LjRoot238=LjRoot255=LjRoot265,98.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
f5198fa99cad403e6e7c787f251fee7f,noisy_chimera,LjRoot184,98.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
35b5679ab2a60985186a509dd0f3e6c3,noisy,LjRoot222,98.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
9834bcadd00280a62962805b31c87ced,noisy,LjRoot16,98.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
50a45ddab4657b3c30e5fbda16ddf545,noisy,LjRoot177,98.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
02f3d74050aec106553a41873a8d1a31,noisy,LjRoot28,98.1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium
cc13271b80fd6fd745f8667ecd65bd86,noisy,LjRoot183,98.1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
9ac0264bfbdd4f31ca68e8e0ff48c0a3,noisy,LjRoot282,98.1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
e564159f5e0f888d79d5335ba1b21f8c,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
bfc4dc14414234fa44f212193d8cc560,noisy,LjRoot149,98.1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
7376af2f67bae0d9155e30bdcafaca46,noisy,LjRoot284,98.1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
20112faf15150f8324b1c5f56e8c3b04,noisy,LjRoot25=LjRoot32=LjRoot33=LjRoot35=LjRoot36,98.1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
1af2baee4fa4474f79e34cdb5daa7caf,other,NA,NA,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
b372a0713c29a74beff1091a9d72df82,noisy,LjRoot202=LjRoot256,98.1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
73389b84cf25d361737b497a0794ef2c,noisy,LjRoot122,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
d273e01f61741e725ce68661063e1aaa,other,NA,NA,Bacteria,Chloroflexi,TK10,metagenome,metagenome,metagenome
87c004ad251e6c00dcd57b9d827bf8e1,noisy,LjRoot122,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
b53bacada661fc0ed9d175764c558ed2,noisy,LjRoot122,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
69af318eec181ce91e3c1163c5354d76,noisy,LjRoot13,97.9,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
c4890d5401297034d9a6c38a663d504a,noisy,LjRoot122,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
797b65389eb0c25ea1ec0ae0c936903c,noisy,LjRoot293,97.9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga
489d14811489ac52bab04202e996543e,noisy,LjRoot67=LjRoot74=LjRoot96=LjRoot105=LjRoot133=LjRoot144,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter
31bc9fa6b433223bcee6e739e15d9a25,noisy,LjRoot122,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
556428c2a6663ea235f1b44669025011,noisy,LjRoot104=LjRoot239,97.9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
89cb97e01abe8c40a11f0e82ce6f8e04,noisy,LjRoot21=LjRoot60=LjRoot63=LjRoot68=LjRoot73=LjRoot77=LjRoot125=LjRoot143=LjRoot156=LjRoot157=LjRoot165=LjRoot173=LjRoot193=LjRoot197,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas
2bd237afea78a3d703ecb462fd84cbb0,noisy,LjRoot122,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
b81387c3b950c036b85c9314c3091146,noisy_chimera,LjRoot244,97.9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum
5092257697803ced9b7feacdffd01e09,noisy,LjRoot289,97.9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
7355debd337f91fe84b9ec29ae1e16f7,noisy,LjRoot259,97.9,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
15156b384fd18e465aa3391446959a2c,noisy,LjRoot82,97.8,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
e9fff5381758e2e1f94e8f6b884503e7,noisy,LjRoot122,97.6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
5e3dbe898476ad4a51206636b3b2aaf7,noisy_chimera,LjRoot244,97.6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum
b12a2610b9ca2e916c24d1940fc1eac7,other,NA,NA,Bacteria,Chloroflexi,Dehalococcoidia,S085,uncultured bacterium,uncultured bacterium
17819753ead77b1c7b7d113830c3f81c,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
eba137bb3e3e4d380ec3c07377e0b8e3,noisy,LjRoot122,97.6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
d7b2e1dc898700191f4cc3cbcfe79c42,noisy,LjRoot282,97.6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
f7f716b00cd0a707328ddab0491865ee,noisy,LjRoot15,97.6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
48e57b0f132cbb0580c73b6bbfb5e79c,noisy,LjRoot122,97.6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
166b64e5e9f15eaac8703c046a9341aa,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium
d916c6aa49263b82aad83592122785d5,noisy,LjRoot1,97.6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Alcaligenes
ffdb7315411d3f73c719d90f153ddf8d,noisy,LjRoot227,97.6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
7ec7fc8e2aa9b9d6f57928e04a1f0309,noisy_chimera,LjRoot244,97.4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum
4695a3ff6f02feb0535536dc278d5623,noisy_chimera,LjRoot283,97.4,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
0f5c3f126cf32ee813a91b087b8c22dc,noisy_chimera,LjRoot244,97.4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum
f91b5f019b2798f21b72ae9d865e415f,noisy,LjRoot12=LjRoot42=LjRoot44=LjRoot186=LjRoot249,97.4,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
3018beae17effeee347f342d78c0a5e9,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium
4154d6d3ef3dcdc227493cf3829f6e9b,noisy,LjRoot226=LjRoot262,97.4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
9906bbebd4957181618f324dc9903e56,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
0d450a5b6a483a8c7a66fd81c0c65d50,noisy,LjRoot15,97.4,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
df9f2b370d376b25986e3884751a61ca,noisy,LjRoot82,97.3,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
8a4c2a4569b2de69e9916f61c249df8a,noisy,LjRoot122,97.3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
efac5df893fdda8fbac6c0d088a9f6e4,noisy,LjRoot1,97.3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Verticia
b72e931e9af86b1701bc2f5bab559574,noisy,LjRoot295,97.3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Noviherbaspirillum
1379c8625e39152b57a1f00fca652247,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium
23332ebed2e217912c0adca8a9ef97da,noisy,LjRoot1,97.3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pigmentiphaga
3582debb243c4d9c745ea98dd352a5e3,noisy_chimera,LjRoot230,97.3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
6fe3871ef0342dbf647dce1f5378fa51,noisy,LjRoot122,97.3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
e8383850645f026a246bd9ee081ee4cf,noisy,LjRoot282,97.3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
536ed51204b03657ec6a7cf86ca9c692,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
cf93fcf2e02dadebfb506919c2787a14,noisy,LjRoot223,97.3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
e99f26f096400559f179bcd5827b48f0,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Syzygium luehmannii
f876ff6cffb4eb55c6056884668e221a,noisy,LjRoot122,97.1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
3edeb2c60ace8c13c718b7ae1f973471,other,NA,NA,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,0,0
daddb97902c12aaf06495f93ac298f09,noisy,LjRoot282,97.1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
b8628d8b16cd69a5632d01aea5966d9d,noisy,LjRoot282,97.1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
4d1e7edd55f6797eaf3f7c0c141f5053,noisy,LjRoot1,97.1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Verticia
6294977f8e115dd91919ff35441342a6,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
e9afbf8068ad2928202f77d57bd8032d,noisy,LjRoot227,97.1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
1c160930eda781771117e660ad49c722,noisy,LjRoot12=LjRoot42=LjRoot44=LjRoot186=LjRoot249,97.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
d20a121aef70345c6692458526be1a7f,other,NA,NA,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible genus 04
389c714df4a482997564b57d6e0f8341,noisy,LjRoot299,97.1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
c9d380625a1d09926d9a1e65be39c04a,other,LjRoot21=LjRoot60=LjRoot63=LjRoot68=LjRoot73=LjRoot77=LjRoot125=LjRoot143=LjRoot156=LjRoot157=LjRoot165=LjRoot173=LjRoot193=LjRoot197,96.9,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
